,probabilities,classification,prev_phone,next_phone,consonant,file,training
770,0.024993523955345154,s,u,i,b,f12ubi1,no
779,0.002523234114050865,ʃ,u,i,b,f12ubi1,no
773,0.06716439127922058,v,u,i,b,f12ubi1,no
776,0.01906765252351761,ð,u,i,b,f12ubi1,no
775,0.060912273824214935,z,u,i,b,f12ubi1,no
780,0.0002896611113101244,ʒ,u,i,b,f12ubi1,no
766,0.03603135421872139,m,u,i,b,f12ubi1,no
767,0.03548344224691391,n,u,i,b,f12ubi1,no
777,0.011514470912516117,ŋ,u,i,b,f12ubi1,no
769,0.09959907829761505,r,u,i,b,f12ubi1,no
765,0.06284884363412857,l,u,i,b,f12ubi1,no
763,0.014967123046517372,j,u,i,b,f12ubi1,no
774,0.15987540781497955,w,u,i,b,f12ubi1,no
1481,0.060590244829654694,p,i,u,b,f1ibu2,no
1484,0.06397759914398193,t,i,u,b,f1ibu2,no
1485,0.023282721638679504,tʃ,i,u,b,f1ibu2,no
1477,0.0818786770105362,k,i,u,b,f1ibu2,no
1472,0.04772977903485298,b,i,u,b,f1ibu2,no
1473,0.2772515118122101,d,i,u,b,f1ibu2,no
1474,0.03528208285570145,dʒ,i,u,b,f1ibu2,no
1491,0.009315221570432186,ɡ,i,u,b,f1ibu2,no
1475,0.018716081976890564,f,i,u,b,f1ibu2,no
1494,0.004649937618523836,θ,i,u,b,f1ibu2,no
1483,0.012617583386600018,s,i,u,b,f1ibu2,no
1492,0.004533153492957354,ʃ,i,u,b,f1ibu2,no
1486,0.07223997265100479,v,i,u,b,f1ibu2,no
1489,0.008430281654000282,ð,i,u,b,f1ibu2,no
1488,0.05857379734516144,z,i,u,b,f1ibu2,no
1493,0.0010523917153477669,ʒ,i,u,b,f1ibu2,no
1479,0.017461273819208145,m,i,u,b,f1ibu2,no
1480,0.040375545620918274,n,i,u,b,f1ibu2,no
1490,0.01242858450859785,ŋ,i,u,b,f1ibu2,no
1482,0.002213340951129794,r,i,u,b,f1ibu2,no
1478,0.016204820945858955,l,i,u,b,f1ibu2,no
1476,0.050470057874917984,j,i,u,b,f1ibu2,no
1487,0.08072522282600403,w,i,u,b,f1ibu2,no
1964,0.05807792395353317,p,u,i,b,f1ubi1,no
1967,0.03816595673561096,t,u,i,b,f1ubi1,no
1968,0.00881954561918974,tʃ,u,i,b,f1ubi1,no
1960,0.05261382833123207,k,u,i,b,f1ubi1,no
1955,0.08068794012069702,b,u,i,b,f1ubi1,no
1956,0.18466274440288544,d,u,i,b,f1ubi1,no
1957,0.018915224820375443,dʒ,u,i,b,f1ubi1,no
1974,0.1084749847650528,ɡ,u,i,b,f1ubi1,no
1958,0.019696136936545372,f,u,i,b,f1ubi1,no
1977,0.012502344325184822,θ,u,i,b,f1ubi1,no
1966,0.020413000136613846,s,u,i,b,f1ubi1,no
1975,0.005209432914853096,ʃ,u,i,b,f1ubi1,no
1969,0.05890705808997154,v,u,i,b,f1ubi1,no
1972,0.011514629237353802,ð,u,i,b,f1ubi1,no
1971,0.04145582765340805,z,u,i,b,f1ubi1,no
1976,0.0003002359881065786,ʒ,u,i,b,f1ubi1,no
1962,0.031136780977249146,m,u,i,b,f1ubi1,no
1963,0.10328149050474167,n,u,i,b,f1ubi1,no
1973,0.011597680859267712,ŋ,u,i,b,f1ubi1,no
1965,0.039182934910058975,r,u,i,b,f1ubi1,no
1961,0.029431216418743134,l,u,i,b,f1ubi1,no
1959,0.04381018877029419,j,u,i,b,f1ubi1,no
1970,0.021143056452274323,w,u,i,b,f1ubi1,no
2562,0.1246386468410492,p,i,a,b,f21iba2,no
2565,0.025354567915201187,t,i,a,b,f21iba2,no
2566,0.003223552368581295,tʃ,i,a,b,f21iba2,no
2558,0.0431336872279644,k,i,a,b,f21iba2,no
2553,0.05028418079018593,b,i,a,b,f21iba2,no
2554,0.2706835865974426,d,i,a,b,f21iba2,no
2555,0.011419377289712429,dʒ,i,a,b,f21iba2,no
2572,0.010891136713325977,ɡ,i,a,b,f21iba2,no
2556,0.03957724943757057,f,i,a,b,f21iba2,no
2575,0.012428855523467064,θ,i,a,b,f21iba2,no
2564,0.01585140824317932,s,i,a,b,f21iba2,no
2573,0.000783506955485791,ʃ,i,a,b,f21iba2,no
2567,0.09985429048538208,v,i,a,b,f21iba2,no
2570,0.004194960929453373,ð,i,a,b,f21iba2,no
2569,0.06320419907569885,z,i,a,b,f21iba2,no
2574,0.00010243146971333772,ʒ,i,a,b,f21iba2,no
2560,0.052607033401727676,m,i,a,b,f21iba2,no
2561,0.08195173740386963,n,i,a,b,f21iba2,no
2571,0.011847849003970623,ŋ,i,a,b,f21iba2,no
2563,0.007621922064572573,r,i,a,b,f21iba2,no
2559,0.029171444475650787,l,i,a,b,f21iba2,no
2557,0.00579881900921464,j,i,a,b,f21iba2,no
2568,0.035375501960515976,w,i,a,b,f21iba2,no
2907,0.056202661246061325,p,u,a,b,f21uba1,no
2910,0.03351816534996033,t,u,a,b,f21uba1,no
2911,0.0013660299591720104,tʃ,u,a,b,f21uba1,no
2903,0.02786695584654808,k,u,a,b,f21uba1,no
2898,0.03272053971886635,b,u,a,b,f21uba1,no
2899,0.2700229287147522,d,u,a,b,f21uba1,no
2900,0.007120824884623289,dʒ,u,a,b,f21uba1,no
2917,0.01670723967254162,ɡ,u,a,b,f21uba1,no
2901,0.017200499773025513,f,u,a,b,f21uba1,no
2920,0.019278977066278458,θ,u,a,b,f21uba1,no
2909,0.015390523709356785,s,u,a,b,f21uba1,no
2918,0.0004931144067086279,ʃ,u,a,b,f21uba1,no
2912,0.05404350906610489,v,u,a,b,f21uba1,no
2915,0.016324155032634735,ð,u,a,b,f21uba1,no
2914,0.08573444187641144,z,u,a,b,f21uba1,no
2919,0.00011025331332348287,ʒ,u,a,b,f21uba1,no
2905,0.04323895275592804,m,u,a,b,f21uba1,no
2906,0.07187927514314651,n,u,a,b,f21uba1,no
2916,0.00788771640509367,ŋ,u,a,b,f21uba1,no
2908,0.0273844376206398,r,u,a,b,f21uba1,no
2904,0.15077443420886993,l,u,a,b,f21uba1,no
2902,0.005697931163012981,j,u,a,b,f21uba1,no
2913,0.03903646022081375,w,u,a,b,f21uba1,no
3919,0.07545173168182373,p,u,i,b,f7ubi1,no
3922,0.04150141775608063,t,u,i,b,f7ubi1,no
3923,0.002152327448129654,tʃ,u,i,b,f7ubi1,no
3915,0.029419416561722755,k,u,i,b,f7ubi1,no
3910,0.053473539650440216,b,u,i,b,f7ubi1,no
3911,0.09972751885652542,d,u,i,b,f7ubi1,no
3912,0.011016413569450378,dʒ,u,i,b,f7ubi1,no
3929,0.013166327029466629,ɡ,u,i,b,f7ubi1,no
3913,0.023115327581763268,f,u,i,b,f7ubi1,no
3932,0.021227363497018814,θ,u,i,b,f7ubi1,no
3921,0.018431492149829865,s,u,i,b,f7ubi1,no
3930,0.0014978295657783747,ʃ,u,i,b,f7ubi1,no
3924,0.11658857017755508,v,u,i,b,f7ubi1,no
3927,0.02035493589937687,ð,u,i,b,f7ubi1,no
3926,0.05626148357987404,z,u,i,b,f7ubi1,no
3931,0.00024209100229199976,ʒ,u,i,b,f7ubi1,no
3917,0.09167608618736267,m,u,i,b,f7ubi1,no
3918,0.15803654491901398,n,u,i,b,f7ubi1,no
3928,0.01926712691783905,ŋ,u,i,b,f7ubi1,no
3920,0.0210630651563406,r,u,i,b,f7ubi1,no
3916,0.05546503886580467,l,u,i,b,f7ubi1,no
3914,0.021685609593987465,j,u,i,b,f7ubi1,no
3925,0.04917876422405243,w,u,i,b,f7ubi1,no
3942,0.040532004088163376,p,u,i,b,f7ubi2,no
3945,0.048197388648986816,t,u,i,b,f7ubi2,no
3946,0.00414964510127902,tʃ,u,i,b,f7ubi2,no
3938,0.02665848098695278,k,u,i,b,f7ubi2,no
3933,0.05890098959207535,b,u,i,b,f7ubi2,no
3934,0.07037966698408127,d,u,i,b,f7ubi2,no
3935,0.0180838443338871,dʒ,u,i,b,f7ubi2,no
3952,0.04240971803665161,ɡ,u,i,b,f7ubi2,no
3936,0.01768903061747551,f,u,i,b,f7ubi2,no
3955,0.02284146472811699,θ,u,i,b,f7ubi2,no
3944,0.03011901117861271,s,u,i,b,f7ubi2,no
3953,0.002673764480277896,ʃ,u,i,b,f7ubi2,no
3947,0.10051712393760681,v,u,i,b,f7ubi2,no
3950,0.04227082431316376,ð,u,i,b,f7ubi2,no
3949,0.11379610747098923,z,u,i,b,f7ubi2,no
3954,0.00039136435952968895,ʒ,u,i,b,f7ubi2,no
3940,0.07240878790616989,m,u,i,b,f7ubi2,no
3941,0.11637187749147415,n,u,i,b,f7ubi2,no
3951,0.02546466700732708,ŋ,u,i,b,f7ubi2,no
3943,0.021309131756424904,r,u,i,b,f7ubi2,no
3939,0.08296047896146774,l,u,i,b,f7ubi2,no
3937,0.01738273724913597,j,u,i,b,f7ubi2,no
3948,0.024491962045431137,w,u,i,b,f7ubi2,no
4425,0.09890128672122955,p,a,i,b,m14abi2,no
4428,0.12315656244754791,t,a,i,b,m14abi2,no
4429,0.008389286696910858,tʃ,a,i,b,m14abi2,no
4421,0.12625929713249207,k,a,i,b,m14abi2,no
4416,0.02897465229034424,b,a,i,b,m14abi2,no
4417,0.09210589528083801,d,a,i,b,m14abi2,no
4418,0.016026465222239494,dʒ,a,i,b,m14abi2,no
4435,0.0030538421124219894,ɡ,a,i,b,m14abi2,no
4419,0.03099009394645691,f,a,i,b,m14abi2,no
4438,0.02764587476849556,θ,a,i,b,m14abi2,no
4427,0.017150117084383965,s,a,i,b,m14abi2,no
4436,0.002007163828238845,ʃ,a,i,b,m14abi2,no
4430,0.05105052515864372,v,a,i,b,m14abi2,no
4433,0.01627114601433277,ð,a,i,b,m14abi2,no
4432,0.008537724614143372,z,a,i,b,m14abi2,no
4437,0.00038643094012513757,ʒ,a,i,b,m14abi2,no
4423,0.1275322586297989,m,a,i,b,m14abi2,no
4424,0.1295003890991211,n,a,i,b,m14abi2,no
4434,0.00881185568869114,ŋ,a,i,b,m14abi2,no
4426,0.01888331025838852,r,a,i,b,m14abi2,no
4422,0.013293449766933918,l,a,i,b,m14abi2,no
4420,0.04803700000047684,j,a,i,b,m14abi2,no
4431,0.0030352803878486156,w,a,i,b,m14abi2,no
4724,0.07919895648956299,p,i,a,b,m14iba1,no
4727,0.05509938672184944,t,i,a,b,m14iba1,no
4728,0.008041318506002426,tʃ,i,a,b,m14iba1,no
4720,0.02446652576327324,k,i,a,b,m14iba1,no
4715,0.037729792296886444,b,i,a,b,m14iba1,no
4716,0.25581127405166626,d,i,a,b,m14iba1,no
4717,0.022883150726556778,dʒ,i,a,b,m14iba1,no
4734,0.004578570369631052,ɡ,i,a,b,m14iba1,no
4718,0.03221392631530762,f,i,a,b,m14iba1,no
4737,0.005954356398433447,θ,i,a,b,m14iba1,no
4726,0.01665782369673252,s,i,a,b,m14iba1,no
4735,0.006830216385424137,ʃ,i,a,b,m14iba1,no
4729,0.10429371893405914,v,i,a,b,m14iba1,no
4732,0.007569226901978254,ð,i,a,b,m14iba1,no
4731,0.10484285652637482,z,i,a,b,m14iba1,no
4736,0.0014903078554198146,ʒ,i,a,b,m14iba1,no
4722,0.03865371271967888,m,i,a,b,m14iba1,no
4723,0.08666553348302841,n,i,a,b,m14iba1,no
4733,0.010031419806182384,ŋ,i,a,b,m14iba1,no
4725,0.005626813508570194,r,i,a,b,m14iba1,no
4721,0.016434473916888237,l,i,a,b,m14iba1,no
4719,0.016062548384070396,j,i,a,b,m14iba1,no
4730,0.058864105492830276,w,i,a,b,m14iba1,no
5529,0.15285295248031616,p,a,a,b,m16aba1,no
5532,0.01426532119512558,t,a,a,b,m16aba1,no
5533,5.269185930956155e-05,tʃ,a,a,b,m16aba1,no
5525,0.03135405853390694,k,a,a,b,m16aba1,no
5520,0.03182068094611168,b,a,a,b,m16aba1,no
5521,0.03463831543922424,d,a,a,b,m16aba1,no
5522,0.00019316471298225224,dʒ,a,a,b,m16aba1,no
5539,0.0008046983857639134,ɡ,a,a,b,m16aba1,no
5523,0.05413030833005905,f,a,a,b,m16aba1,no
5542,0.006108071189373732,θ,a,a,b,m16aba1,no
5531,0.03057820163667202,s,a,a,b,m16aba1,no
5540,0.00013776904961559922,ʃ,a,a,b,m16aba1,no
5534,0.01737726666033268,v,a,a,b,m16aba1,no
5537,0.006045022048056126,ð,a,a,b,m16aba1,no
5536,0.002331263618543744,z,a,a,b,m16aba1,no
5541,1.785737936188525e-06,ʒ,a,a,b,m16aba1,no
5527,0.4548317790031433,m,a,a,b,m16aba1,no
5528,0.10194971412420273,n,a,a,b,m16aba1,no
5538,0.0052161142230033875,ŋ,a,a,b,m16aba1,no
5530,0.01519622653722763,r,a,a,b,m16aba1,no
5526,0.027401987463235855,l,a,a,b,m16aba1,no
5524,0.00014469279267359525,j,a,a,b,m16aba1,no
5535,0.012567868456244469,w,a,a,b,m16aba1,no
6311,0.03987513855099678,p,u,i,b,m16ubi2,no
6314,0.032210707664489746,t,u,i,b,m16ubi2,no
6315,0.004280387423932552,tʃ,u,i,b,m16ubi2,no
6307,0.0320705771446228,k,u,i,b,m16ubi2,no
6302,0.059256140142679214,b,u,i,b,m16ubi2,no
6303,0.16118039190769196,d,u,i,b,m16ubi2,no
6304,0.012283568270504475,dʒ,u,i,b,m16ubi2,no
6321,0.025956491008400917,ɡ,u,i,b,m16ubi2,no
6305,0.015376897528767586,f,u,i,b,m16ubi2,no
6324,0.020554792135953903,θ,u,i,b,m16ubi2,no
6313,0.024868939071893692,s,u,i,b,m16ubi2,no
6322,0.0016646008007228374,ʃ,u,i,b,m16ubi2,no
6316,0.1593443751335144,v,u,i,b,m16ubi2,no
6319,0.016891174018383026,ð,u,i,b,m16ubi2,no
6318,0.06865209341049194,z,u,i,b,m16ubi2,no
6323,0.0013536399928852916,ʒ,u,i,b,m16ubi2,no
6309,0.04920981079339981,m,u,i,b,m16ubi2,no
6310,0.06684429943561554,n,u,i,b,m16ubi2,no
6320,0.009501531720161438,ŋ,u,i,b,m16ubi2,no
6312,0.080854132771492,r,u,i,b,m16ubi2,no
6308,0.08095291256904602,l,u,i,b,m16ubi2,no
6306,0.008355698548257351,j,u,i,b,m16ubi2,no
6317,0.028461787849664688,w,u,i,b,m16ubi2,no
6633,0.11826930195093155,p,a,i,b,m19abi2,no
6636,0.028087489306926727,t,a,i,b,m19abi2,no
6637,0.00042791132000274956,tʃ,a,i,b,m19abi2,no
6629,0.0793641209602356,k,a,i,b,m19abi2,no
6624,0.06426377594470978,b,a,i,b,m19abi2,no
6625,0.06554906815290451,d,a,i,b,m19abi2,no
6626,0.0025333461817353964,dʒ,a,i,b,m19abi2,no
6643,0.005227980669587851,ɡ,a,i,b,m19abi2,no
6627,0.0571284182369709,f,a,i,b,m19abi2,no
6646,0.00856550969183445,θ,a,i,b,m19abi2,no
6635,0.029385454952716827,s,a,i,b,m19abi2,no
6644,0.0008550419006496668,ʃ,a,i,b,m19abi2,no
6638,0.018900519236922264,v,a,i,b,m19abi2,no
6641,0.01567087508738041,ð,a,i,b,m19abi2,no
6640,0.006749678403139114,z,a,i,b,m19abi2,no
6645,3.105184805463068e-05,ʒ,a,i,b,m19abi2,no
6631,0.2658557593822479,m,a,i,b,m19abi2,no
6632,0.13601531088352203,n,a,i,b,m19abi2,no
6642,0.006562481634318829,ŋ,a,i,b,m19abi2,no
6634,0.03627526015043259,r,a,i,b,m19abi2,no
6630,0.03595731779932976,l,a,i,b,m19abi2,no
6628,0.0016136181075125933,j,a,i,b,m19abi2,no
6639,0.01671069860458374,w,a,i,b,m19abi2,no
7024,0.09439873695373535,p,i,i,b,m19ibi1,no
7027,0.10424800962209702,t,i,i,b,m19ibi1,no
7028,0.03296380117535591,tʃ,i,i,b,m19ibi1,no
7020,0.09590751677751541,k,i,i,b,m19ibi1,no
7015,0.03914809599518776,b,i,i,b,m19ibi1,no
7016,0.13605806231498718,d,i,i,b,m19ibi1,no
7017,0.03355458006262779,dʒ,i,i,b,m19ibi1,no
7034,0.01020436454564333,ɡ,i,i,b,m19ibi1,no
7018,0.034255389124155045,f,i,i,b,m19ibi1,no
7037,0.008364378474652767,θ,i,i,b,m19ibi1,no
7026,0.04397997260093689,s,i,i,b,m19ibi1,no
7035,0.011996708810329437,ʃ,i,i,b,m19ibi1,no
7029,0.07259830832481384,v,i,i,b,m19ibi1,no
7032,0.008601576089859009,ð,i,i,b,m19ibi1,no
7031,0.06774505227804184,z,i,i,b,m19ibi1,no
7036,0.0011865259148180485,ʒ,i,i,b,m19ibi1,no
7022,0.03452673926949501,m,i,i,b,m19ibi1,no
7023,0.0642378032207489,n,i,i,b,m19ibi1,no
7033,0.025401610881090164,ŋ,i,i,b,m19ibi1,no
7025,0.0014614462852478027,r,i,i,b,m19ibi1,no
7021,0.007983273826539516,l,i,i,b,m19ibi1,no
7019,0.0367698110640049,j,i,i,b,m19ibi1,no
7030,0.03440812602639198,w,i,i,b,m19ibi1,no
8036,0.06163899227976799,p,i,u,b,m3ibu1,no
8039,0.06500781327486038,t,i,u,b,m3ibu1,no
8040,0.027653876692056656,tʃ,i,u,b,m3ibu1,no
8032,0.07452093064785004,k,i,u,b,m3ibu1,no
8027,0.04442533850669861,b,i,u,b,m3ibu1,no
8028,0.18743526935577393,d,i,u,b,m3ibu1,no
8029,0.038514599204063416,dʒ,i,u,b,m3ibu1,no
8046,0.008303717710077763,ɡ,i,u,b,m3ibu1,no
8030,0.04145442694425583,f,i,u,b,m3ibu1,no
8049,0.003685720730572939,θ,i,u,b,m3ibu1,no
8038,0.012840925715863705,s,i,u,b,m3ibu1,no
8047,0.02718452550470829,ʃ,i,u,b,m3ibu1,no
8041,0.0532321035861969,v,i,u,b,m3ibu1,no
8044,0.006102218758314848,ð,i,u,b,m3ibu1,no
8043,0.047372013330459595,z,i,u,b,m3ibu1,no
8048,0.0033561524469405413,ʒ,i,u,b,m3ibu1,no
8034,0.02887045219540596,m,i,u,b,m3ibu1,no
8035,0.054746050387620926,n,i,u,b,m3ibu1,no
8045,0.011237231083214283,ŋ,i,u,b,m3ibu1,no
8037,0.002956966869533062,r,i,u,b,m3ibu1,no
8033,0.010367519222199917,l,i,u,b,m3ibu1,no
8031,0.09089045971632004,j,i,u,b,m3ibu1,no
8042,0.0982026755809784,w,i,u,b,m3ibu1,no
8404,0.07510999590158463,p,u,i,b,m3ubi2,no
8407,0.04324948787689209,t,u,i,b,m3ubi2,no
8408,0.010850648395717144,tʃ,u,i,b,m3ubi2,no
8400,0.043975889682769775,k,u,i,b,m3ubi2,no
8395,0.0952019914984703,b,u,i,b,m3ubi2,no
8396,0.0791257694363594,d,u,i,b,m3ubi2,no
8397,0.009828608483076096,dʒ,u,i,b,m3ubi2,no
8414,0.05538235604763031,ɡ,u,i,b,m3ubi2,no
8398,0.0281983632594347,f,u,i,b,m3ubi2,no
8417,0.013956577517092228,θ,u,i,b,m3ubi2,no
8406,0.027219614014029503,s,u,i,b,m3ubi2,no
8415,0.0068315910175442696,ʃ,u,i,b,m3ubi2,no
8409,0.0853923037648201,v,u,i,b,m3ubi2,no
8412,0.02043701522052288,ð,u,i,b,m3ubi2,no
8411,0.04703059419989586,z,u,i,b,m3ubi2,no
8416,0.0005943329888395965,ʒ,u,i,b,m3ubi2,no
8402,0.04825412854552269,m,u,i,b,m3ubi2,no
8403,0.06836020201444626,n,u,i,b,m3ubi2,no
8413,0.007914054207503796,ŋ,u,i,b,m3ubi2,no
8405,0.07059899717569351,r,u,i,b,m3ubi2,no
8401,0.08321952074766159,l,u,i,b,m3ubi2,no
8399,0.011818359605967999,j,u,i,b,m3ubi2,no
8410,0.06744948029518127,w,u,i,b,m3ubi2,no
814,0.03566216677427292,p,u,a,d,f12uda2,no
817,0.018403610214591026,t,u,a,d,f12uda2,no
818,0.001507056294940412,tʃ,u,a,d,f12uda2,no
810,0.02088146097958088,k,u,a,d,f12uda2,no
805,0.0560297891497612,b,u,a,d,f12uda2,no
806,0.21812278032302856,d,u,a,d,f12uda2,no
807,0.007472190074622631,dʒ,u,a,d,f12uda2,no
824,0.013286282308399677,ɡ,u,a,d,f12uda2,no
808,0.01391257531940937,f,u,a,d,f12uda2,no
827,0.007504416164010763,θ,u,a,d,f12uda2,no
816,0.005168335512280464,s,u,a,d,f12uda2,no
825,0.00025586955598555505,ʃ,u,a,d,f12uda2,no
819,0.07328549027442932,v,u,a,d,f12uda2,no
822,0.009103590622544289,ð,u,a,d,f12uda2,no
821,0.027579428628087044,z,u,a,d,f12uda2,no
826,0.0002760949428193271,ʒ,u,a,d,f12uda2,no
812,0.11221461743116379,m,u,a,d,f12uda2,no
813,0.2091313600540161,n,u,a,d,f12uda2,no
823,0.012610621750354767,ŋ,u,a,d,f12uda2,no
815,0.02505877986550331,r,u,a,d,f12uda2,no
811,0.07277514040470123,l,u,a,d,f12uda2,no
809,0.0037967783864587545,j,u,a,d,f12uda2,no
820,0.05596158653497696,w,u,a,d,f12uda2,no
883,0.029300404712557793,p,u,u,d,f12udu1,no
886,0.04066910967230797,t,u,u,d,f12udu1,no
887,0.003981055226176977,tʃ,u,u,d,f12udu1,no
879,0.037924911826848984,k,u,u,d,f12udu1,no
874,0.04617324471473694,b,u,u,d,f12udu1,no
875,0.2678452134132385,d,u,u,d,f12udu1,no
876,0.01808088831603527,dʒ,u,u,d,f12udu1,no
893,0.006220351904630661,ɡ,u,u,d,f12udu1,no
877,0.023565063253045082,f,u,u,d,f12udu1,no
896,0.009788977913558483,θ,u,u,d,f12udu1,no
885,0.015585849061608315,s,u,u,d,f12udu1,no
894,0.004578781314194202,ʃ,u,u,d,f12udu1,no
888,0.10061667859554291,v,u,u,d,f12udu1,no
891,0.015223122201859951,ð,u,u,d,f12udu1,no
890,0.05911601334810257,z,u,u,d,f12udu1,no
895,0.0007384085329249501,ʒ,u,u,d,f12udu1,no
881,0.06304656714200974,m,u,u,d,f12udu1,no
882,0.10809247195720673,n,u,u,d,f12udu1,no
892,0.02375796064734459,ŋ,u,u,d,f12udu1,no
884,0.0037495477590709925,r,u,u,d,f12udu1,no
880,0.008599810302257538,l,u,u,d,f12udu1,no
878,0.011673258617520332,j,u,u,d,f12udu1,no
889,0.10167223960161209,w,u,u,d,f12udu1,no
1159,0.01154086273163557,p,a,i,d,f1adi2,no
1162,0.17194774746894836,t,a,i,d,f1adi2,no
1163,0.008392278105020523,tʃ,a,i,d,f1adi2,no
1155,0.04649673029780388,k,a,i,d,f1adi2,no
1150,0.0076894559897482395,b,a,i,d,f1adi2,no
1151,0.1004934012889862,d,a,i,d,f1adi2,no
1152,0.05076655000448227,dʒ,a,i,d,f1adi2,no
1169,0.0013280005659908056,ɡ,a,i,d,f1adi2,no
1153,0.010399870574474335,f,a,i,d,f1adi2,no
1172,0.005523282568901777,θ,a,i,d,f1adi2,no
1161,0.0319615975022316,s,a,i,d,f1adi2,no
1170,0.0026696189306676388,ʃ,a,i,d,f1adi2,no
1164,0.008262496441602707,v,a,i,d,f1adi2,no
1167,0.0066126990132033825,ð,a,i,d,f1adi2,no
1166,0.01864888332784176,z,a,i,d,f1adi2,no
1171,0.0005582276498898864,ʒ,a,i,d,f1adi2,no
1157,0.058492399752140045,m,a,i,d,f1adi2,no
1158,0.318050354719162,n,a,i,d,f1adi2,no
1168,0.06659147143363953,ŋ,a,i,d,f1adi2,no
1160,0.00022336123220156878,r,a,i,d,f1adi2,no
1156,0.0015179939800873399,l,a,i,d,f1adi2,no
1154,0.0708952471613884,j,a,i,d,f1adi2,no
1165,0.0009373907814733684,w,a,i,d,f1adi2,no
2010,0.03504626452922821,p,u,i,d,f1udi1,no
2013,0.052182067185640335,t,u,i,d,f1udi1,no
2014,0.004076775629073381,tʃ,u,i,d,f1udi1,no
2006,0.030518049374222755,k,u,i,d,f1udi1,no
2001,0.06703487038612366,b,u,i,d,f1udi1,no
2002,0.12513011693954468,d,u,i,d,f1udi1,no
2003,0.016346288844943047,dʒ,u,i,d,f1udi1,no
2020,0.07819582521915436,ɡ,u,i,d,f1udi1,no
2004,0.01832759380340576,f,u,i,d,f1udi1,no
2023,0.016385983675718307,θ,u,i,d,f1udi1,no
2012,0.02171742543578148,s,u,i,d,f1udi1,no
2021,0.0030670848209410906,ʃ,u,i,d,f1udi1,no
2015,0.15434403717517853,v,u,i,d,f1udi1,no
2018,0.013670794665813446,ð,u,i,d,f1udi1,no
2017,0.06416589021682739,z,u,i,d,f1udi1,no
2022,0.0007125241099856794,ʒ,u,i,d,f1udi1,no
2008,0.04325959458947182,m,u,i,d,f1udi1,no
2009,0.11748062074184418,n,u,i,d,f1udi1,no
2019,0.018871018663048744,ŋ,u,i,d,f1udi1,no
2011,0.028885923326015472,r,u,i,d,f1udi1,no
2007,0.03219230845570564,l,u,i,d,f1udi1,no
2005,0.014967634342610836,j,u,i,d,f1udi1,no
2016,0.043421242386102676,w,u,i,d,f1udi1,no
2240,0.07576747238636017,p,a,u,d,f21adu1,no
2243,0.09465545415878296,t,a,u,d,f21adu1,no
2244,0.006777723785489798,tʃ,a,u,d,f21adu1,no
2236,0.036171529442071915,k,a,u,d,f21adu1,no
2231,0.027788633480668068,b,a,u,d,f21adu1,no
2232,0.14254023134708405,d,a,u,d,f21adu1,no
2233,0.05517784506082535,dʒ,a,u,d,f21adu1,no
2250,0.005900469608604908,ɡ,a,u,d,f21adu1,no
2234,0.04795551672577858,f,a,u,d,f21adu1,no
2253,0.0067193214781582355,θ,a,u,d,f21adu1,no
2242,0.028156720101833344,s,a,u,d,f21adu1,no
2251,0.0030679679475724697,ʃ,a,u,d,f21adu1,no
2245,0.07323087006807327,v,a,u,d,f21adu1,no
2248,0.014017777517437935,ð,a,u,d,f21adu1,no
2247,0.040511295199394226,z,a,u,d,f21adu1,no
2252,0.0003694065962918103,ʒ,a,u,d,f21adu1,no
2238,0.07117060571908951,m,a,u,d,f21adu1,no
2239,0.1756744086742401,n,a,u,d,f21adu1,no
2249,0.010316163301467896,ŋ,a,u,d,f21adu1,no
2241,0.0038248770870268345,r,a,u,d,f21adu1,no
2237,0.026826905086636543,l,a,u,d,f21adu1,no
2235,0.044774048030376434,j,a,u,d,f21adu1,no
2246,0.008604750968515873,w,a,u,d,f21adu1,no
2953,0.01834631897509098,p,u,i,d,f21udi2,no
2956,0.15045006573200226,t,u,i,d,f21udi2,no
2957,0.08047318458557129,tʃ,u,i,d,f21udi2,no
2949,0.11128067225217819,k,u,i,d,f21udi2,no
2944,0.011718898080289364,b,u,i,d,f21udi2,no
2945,0.09765400737524033,d,u,i,d,f21udi2,no
2946,0.10977616161108017,dʒ,u,i,d,f21udi2,no
2963,0.0027355337515473366,ɡ,u,i,d,f21udi2,no
2947,0.01892872154712677,f,u,i,d,f21udi2,no
2966,0.010382330976426601,θ,u,i,d,f21udi2,no
2955,0.06986386328935623,s,u,i,d,f21udi2,no
2964,0.013698108494281769,ʃ,u,i,d,f21udi2,no
2958,0.033948734402656555,v,u,i,d,f21udi2,no
2961,0.006668539252132177,ð,u,i,d,f21udi2,no
2960,0.03795520216226578,z,u,i,d,f21udi2,no
2965,0.0022888402454555035,ʒ,u,i,d,f21udi2,no
2951,0.017142662778496742,m,u,i,d,f21udi2,no
2952,0.0771314948797226,n,u,i,d,f21udi2,no
2962,0.025195326656103134,ŋ,u,i,d,f21udi2,no
2954,0.0033012882340699434,r,u,i,d,f21udi2,no
2950,0.01184698287397623,l,u,i,d,f21udi2,no
2948,0.07818649709224701,j,u,i,d,f21udi2,no
2959,0.011026522144675255,w,u,i,d,f21udi2,no
3574,0.07990206032991409,p,i,a,d,f7ida1,no
3577,0.055239953100681305,t,i,a,d,f7ida1,no
3578,0.02487981505692005,tʃ,i,a,d,f7ida1,no
3570,0.11659801006317139,k,i,a,d,f7ida1,no
